"point_id","x","y","total_1860","total_1830","slaves_1830","total_1790","slaves_1790","slaves_1860","free_blacks_1860","total_1970","black_1970","total_2010","black_2010","jail_2010"
9072,625621,-163024,8109.845,3562.590,606.616,"","",2831.079,31.885,16752.936,3500.481,21974.715,5876.842,145.779
9676,1058202,-264808,4456.082,1849.210,167.183,"","",218.382,1.927,6568.038,116.781,22547.279,247.294,125.906
570,-1868083,1236504,14.276,"","","","","",0.011,8404.283,90.842,22119.730,201.280,154.163
4727,243931,524017,2405.246,"","","","","","",15962.471,91.922,22330.340,643.341,103.661
7044,1287216,167774,2218.099,1224.850,141.817,260.844,13.834,100.193,3.694,18433.242,1956.135,22560.641,1007.070,59.955
5922,1439892,345895,4684.422,2895.530,341.435,1759.220,108.724,251.915,76.018,22300.838,340.523,21868.158,905.441,86.956
5891,651067,345895,2921.309,318.453,"","","","",8.649,28567.053,1763.624,22115.281,3484.202,34.422
6894,1541675,193220,8648.132,8086.490,4651.569,4778.550,2546.070,4620.530,222.887,6953.498,2522.324,21882.176,4195.862,72.334
5607,1694351,396787,8939.082,13723.400,770.545,10176.400,1834.830,636.455,1346.385,20675.385,2766.393,22663.918,2481.203,73.052
8429,116702,-61240,1067.436,45.002,5.129,"","",46.197,8.018,13620.500,50.622,21927.723,298.862,82.476
9228,803743,-188470,12260.685,9573.420,1778.401,"","",5380.225,43.630,15031.506,2679.657,22214.264,2013.559,130.615
11959,1287216,-773727,1533.858,62.928,20.642,"","",818.468,1.397,6701.694,2009.294,22640.414,2268.449,102.483
9552,1567121,-239362,2281.212,1510.890,720.432,525.790,258.785,660.536,68.243,13529.037,3710.908,22070.988,7205.761,81.442
3370,-1486394,727585,1.789,"","","","","",0.004,4138.692,0.077,21849.924,155.683,67.425
4452,1618013,574909,12619.284,4442.200,"",351.395,1.101,"",57.070,26660.863,68.201,22434.805,161.997,73.221
5413,930972,422233,6723.644,202.664,"","","","",42.099,17175.270,6.057,22673.725,138.996,62.229
11844,549283,-748281,1255.007,287.898,96.517,"","",433.360,71.424,15929.494,4571.464,21543.592,2075.733,128.262
9916,-61420,-315700,"","","","","","","",9606.188,263.707,22268.543,1058.086,120.152
12172,523837,-850065,3628.783,1178.080,852.975,"","",1745.254,39.740,14840.474,1787.799,22768.477,3738.325,88.502
9690,1414446,-264808,5872.005,3913.500,2274.643,1092.470,389.273,3996.434,82.398,15439.117,7171.406,22612.184,11284.562,88.708
3624,854634,702139,2425.276,22.222,"","","","",6.856,13332.128,19.881,22392.123,192.935,80.195
2793,-86866,829369,"","","","","","","",6501.352,0.669,22210.871,147.160,47.804
11497,981864,-646497,3214.576,830.338,212.091,"","",476.770,1.845,19128.482,2926.444,22539.631,3067.178,85.351
1227,91256,1109274,7.448,2.820,"","","","",0.418,2312.670,1.398,21816.691,398.463,71.409
8432,193040,-61240,3096.409,45.002,5.129,"","",97.966,2.137,8214.332,9.337,22815.814,148.856,47.271
8786,1134540,-112132,5202.803,2056.690,210.380,51.794,3.834,396.787,38.611,13587.842,243.398,21989.061,328.341,131.199
8641,1490783,-86686,4928.364,2670.140,946.688,1680.580,413.833,1493.409,79.044,14770.318,3113.839,21510.818,2953.370,46.761
7774,-341326,40544,"","","","","","","",5121.997,77.992,22410.980,636.053,101.695
8005,1516229,15098,7232.423,6447.450,3053.338,3658.280,1386.760,3377.276,257.183,15771.447,5685.129,22146.965,7317.458,97.047
5237,625621,447679,6444.976,227.900,"","","","",4.900,16231.644,30.745,23036.645,260.761,32.180
8612,752851,-86686,8306.815,6846.560,2363.581,348.718,57.761,3569.613,42.664,23191.895,3745.229,22363.959,1847.203,74.650
7986,1032756,15098,3809.686,1447.970,131.462,196.629,29.250,184.329,6.466,14686.458,157.504,22275.055,170.428,162.442
5609,1745243,396787,7052.004,5502.340,0.781,3220.270,46.852,19.827,967.405,22433.037,4403.796,22716.094,6200.123,110.359
7229,-2097097,116882,80.371,"","","","","",0.368,9514.892,299.065,22695.480,1544.490,63.566
3781,574729,676693,11543.512,13.943,0.021,"","","",5.329,18577.887,125.569,23052.576,299.265,61.195
8519,-1613624,-86686,60.829,"","","","","","",480.237,0.390,23201.377,328.884,75.372
7517,1185432,91436,2295.525,726.239,40.772,214.873,14.693,30.199,12.451,19336.223,126.884,22352.176,316.524,138.044
9404,1516229,-213916,4184.307,1283.090,335.403,830.545,295.766,1888.062,100.474,18557.988,7060.484,23262.566,11436.104,108.256
8298,829189,-35794,8893.786,4986.410,928.946,121.351,20.274,2666.501,120.128,16031.341,1690.839,22505.402,1824.926,281.741
49,-1995313,1465518,28.219,"","","","","",0.360,1432.342,2.643,22511.418,213.685,65.428
6854,523837,193220,7677.244,1148.380,1.593,"","","",55.693,12700.734,41.469,23180.566,280.509,37.593
9675,1032756,-264808,5097.688,1303.050,127.733,"","",598.949,7.013,9567.232,285.449,22358.223,229.136,122.864
11269,14918,-595605,1210.268,"","","","",293.941,0.264,6970.815,1192.882,22899.920,2661.623,147.327
10818,40364,-493821,1983.639,28.299,12.863,"","",253.558,"",6516.931,726.416,22726.734,2487.271,90.294
3626,905526,702139,1673.981,72.803,0.008,"","","",3.907,16347.713,19.702,22950.826,444.330,58.071
5092,1134540,473125,14165.220,6731.590,"","","","",34.442,21793.406,154.927,22908.139,241.813,62.311
5454,-2198881,396787,1834.061,"","","","","",13.371,9721.248,29.402,22418.715,840.031,68.525
12315,-214096,-926403,736.426,"","","","",95.088,0.237,4445.682,50.418,21882.805,517.472,59.194
4113,956418,625801,7685.420,385.397,0.006,"","","",15.673,14943.971,25.488,22579.678,237.055,64.366
799,-1613624,1185612,5.076,"","","","","",0.005,4859.620,12.070,22689.402,260.683,78.259
5241,727405,447679,2821.938,"","","","","",2.353,10630.908,6.874,23430.207,114.851,74.564
11054,91256,-544713,2873.506,"","","","",1026.938,0.048,12200.397,2500.136,22756.834,2396.602,145.231
9665,778297,-264808,5361.360,6744.320,3154.118,"","",2244.042,10.774,13052.173,1344.071,22734.924,2180.063,83.606
11273,116702,-595605,3691.910,"","","","",1432.563,0.234,9085.047,2445.093,23919.230,4993.656,55.691
7507,930972,91436,9285.271,9082.710,2375.788,1782.530,318.918,2881.579,51.917,11799.122,970.711,22539.912,1769.154,127.959
9308,-926583,-213916,634.517,"","","","","",1.571,2275.243,8.021,22832.176,328.385,108.495
10474,651067,-417483,5050.910,2214.230,722.873,"","",2970.139,7.006,13232.141,5175.960,22568.209,8846.951,65.004
8314,1236324,-35794,4580.981,1980.670,140.369,1025.420,83.918,248.945,24.024,27383.900,310.599,23419.535,388.898,154.589
6832,-35974,193220,422.522,"","","","","",0.032,7260.647,314.538,22291.436,1110.786,29.721
8115,243931,-10348,4408.473,45.002,5.129,"","",464.223,3.471,10469.878,12.544,22809.047,287.216,52.042
4612,1541675,549463,4712.400,6513.640,0.558,344.207,1.746,"",38.909,12959.610,73.943,22856.582,611.284,201.743
3145,1414446,778477,16976.240,12232.600,"",32.799,0.305,"",90.909,22734.393,971.171,23449.207,1267.934,60.041
8163,1465338,-10348,8425.979,6744.240,2482.692,3049.890,647.204,3666.651,210.818,14437.209,5073.252,23421.361,5108.845,51.348
7058,1643459,167774,8557.829,7285.920,4074.212,6674.720,3900.790,4485.201,488.300,9693.866,3038.954,22844.133,4158.000,145.029
8458,854634,-61240,8740.948,6731.980,1723.107,138.727,22.090,2835.572,46.663,10932.766,472.797,22630.916,427.278,125.880
11167,91256,-570159,3566.492,"","","","",1345.838,0.416,23100.566,5626.530,23076.369,4280.183,153.540
10050,-188650,-341146,"","","","","","","",19333.514,586.751,23148.941,853.416,130.367
9686,1312662,-264808,8387.888,5219.590,3098.876,1833.810,457.401,5489.204,72.850,11169.615,3696.938,23434.150,8556.698,113.923
9523,829189,-239362,8067.206,5089.810,1420.916,"","",3426.260,14.287,12611.965,1254.733,22759.479,1597.655,100.018
10489,1032756,-417483,8188.677,3845.350,1078.069,"","",4405.456,10.579,16493.023,5731.623,23762.098,5586.349,188.271
8262,-86866,-35794,13.044,"","","","","",0.660,7729.384,199.571,23671.238,1156.002,92.020
7824,930972,40544,7344.484,3921.570,783.482,312.510,37.354,1723.458,105.121,14126.021,920.185,22717.502,1375.291,211.606
9093,1159986,-163024,1859.212,2175.690,262.474,546.666,43.871,92.568,2.572,12164.228,229.324,24281.643,622.958,48.788
5911,1159986,345895,12795.194,8675.140,"","","","",81.539,21463.809,278.517,22984.545,150.495,45.881
6248,1490783,295003,6264.884,6815.250,1535.638,4095.100,651.890,354.795,144.080,10305.898,169.445,22182.668,513.930,75.513
10609,905526,-442929,4932.089,"","","","",1629.959,3.711,11554.659,3487.257,22412.801,6206.320,110.682
5425,1236324,422233,12303.284,11585.700,"","","","",52.458,20877.379,266.850,23357.508,289.904,33.784
1712,-1155596,1007490,"","","","","","","",2772.124,3.147,22613.197,139.290,35.938
4747,778297,524017,8415.731,209.575,"","","","",131.271,55687.980,5861.733,24124.438,557.487,89.097
5612,1821581,396787,660.363,"","","","","",22.627,10636.416,383.469,23600.748,1534.639,112.797
7995,1261770,15098,5810.373,2609.280,351.001,382.227,24.141,766.743,103.452,17516.609,323.602,23168.408,530.702,172.092
9379,880080,-213916,6202.434,1884.410,91.689,"","",1668.259,19.609,10732.012,847.224,23624.857,1144.428,111.974
10483,880080,-417483,3142.230,"","","","",923.553,5.523,10036.122,2248.950,22843.729,3338.444,72.680
3127,651067,778477,9040.150,4.584,0.007,"","","",2.411,20677.520,1.079,23733.223,164.020,68.113
11635,-163204,-697389,717.155,"","","","",100.452,"",11731.666,1233.919,21971.189,5106.225,47.553
7059,1668905,167774,7308.818,11241.800,5833.873,9337.800,4909.590,4037.507,630.302,7618.826,3087.278,22218.410,3603.965,48.051
7669,1032756,65990,5177.181,1397.590,133.940,678.785,86.487,1084.810,38.838,13057.835,449.184,23418.178,671.782,121.539
12300,1465338,-900957,49.098,"","","","",7.711,0.068,4458.595,6.926,21089.742,2217.875,92.973
5423,1185432,422233,11750.564,5363.290,"","","","",5.812,14089.331,57.117,23462.107,156.056,36.937
6868,880080,193220,10105.396,7442.100,175.180,95.868,18.168,"",93.969,17598.809,93.519,23259.725,117.735,143.255
9158,-977475,-188470,442.722,"","","","","",0.436,1176.489,1.602,22647.746,1053.233,51.467
6576,1618013,244112,8218.736,5815.460,2811.097,5702.950,3183.160,4605.286,444.060,9299.638,2776.403,22316.174,4168.964,189.423
2436,-1613624,880261,1.789,"","","","","",0.004,3955.953,2.127,22552.092,134.459,77.542
8805,1618013,-112132,5325.572,2938.730,1569.433,2436.280,834.693,2249.222,172.184,16545.404,6143.937,24019.895,6032.583,71.193
5744,1032756,371341,12463.791,2941.860,0.067,"","","",417.770,18130.408,490.097,24061.293,811.433,48.906
10862,1159986,-493821,5241.912,1606.050,661.084,"","",3407.139,12.939,9510.555,3212.922,21999.785,5755.825,108.350
7521,1287216,91436,2376.978,1454.320,129.882,364.333,22.615,114.463,8.887,30993.338,2699.645,24092.033,1245.731,71.394
4878,-112312,498571,"","","","","","","",7502.331,6.210,23233.805,479.957,61.448
7528,1465338,91436,10612.077,6412.250,3228.313,3323.110,1192.680,4667.760,366.820,17954.912,3148.225,23269.158,4142.618,229.018
9200,91256,-188470,"",174.556,16.447,"","","","",7463.327,170.368,22886.496,578.991,73.559
179,-2046205,1363734,95.093,"","","","","",0.559,12172.311,32.744,22263.574,251.413,56.481
7718,-1766299,40544,144.854,"","","","","",0.013,152.748,2.000,24058.260,777.429,111.184
11926,345715,-773727,2531.080,650.497,326.553,"","",1252.832,105.717,16531.123,4592.604,23392.441,6109.544,18.942
6571,1490783,244112,6656.265,7034.040,3494.633,5213.790,1929.690,703.630,194.695,13616.646,252.288,23768.412,669.279,138.528
3637,1414446,702139,13793.945,8893.830,"",0.098,0.001,"",18.444,21777.102,123.091,23734.441,154.853,51.420
8959,1592567,-137578,4732.922,3312.760,1304.434,1807.040,461.728,2000.956,138.924,11872.296,4091.933,23378.316,8261.063,95.339
12364,40364,-951849,1112.339,50.155,13.586,"","",815.892,0.869,13945.781,2588.438,23928.771,2997.081,96.465
3159,1770689,778477,22433.113,38087.500,1.272,9235.880,828.257,"",141.240,16016.344,84.977,23288.371,384.417,59.750
8147,1058202,-10348,3345.195,1620.310,149.229,86.538,14.458,155.574,50.691,14518.109,166.684,24108.246,316.452,26.686
5229,422053,447679,9655.890,76.618,1.081,"","","",25.108,12956.490,31.633,23339.385,499.016,57.473
10223,829189,-366591,2389.726,1535.470,258.597,"","",264.309,1.253,18864.869,971.148,23574.100,836.505,87.850
7994,1236324,15098,6860.516,4895.050,806.246,1464.800,116.851,981.413,89.657,16749.779,315.342,24198.062,546.520,179.658
5420,1109094,422233,12770.999,6861.870,"","","","",49.221,15440.273,33.478,23913.459,223.456,92.668
11163,-10528,-570159,1099.031,"","","","",174.345,0.225,6189.243,797.834,22444.055,509.616,127.358
5897,803743,345895,9219.700,733.066,"","","","",24.046,15602.908,12.244,23674.141,186.373,129.431
249,-1588178,1338288,1.789,"","","","","",0.004,5542.218,7.174,24348.824,161.120,68.189
8766,625621,-112132,6065.620,4533.530,1085.272,"","",1332.029,12.225,13421.808,1070.440,24279.309,3033.381,96.067
6865,803743,193220,7336.853,4472.020,"","","","",55.981,17197.164,42.220,23387.898,163.647,124.204
2539,1592567,880261,13077.446,3684.870,"",342.451,6.979,"",38.732,16465.396,38.467,23121.072,882.678,39.346
5883,447499,345895,8501.076,529.242,"","","","",3.389,15526.026,127.079,23727.205,1773.005,32.160
8468,1109094,-61240,7920.499,6026.530,622.122,1094.980,98.772,770.548,122.510,14921.750,369.891,23212.449,314.887,126.397
6392,1032756,269558,13554.603,7331.650,"","","","",492.347,17561.488,416.595,24272.672,403.087,62.855
9779,14918,-290254,"","","","","","","",6808.018,416.781,24058.387,1724.522,152.249
1663,2025149,1032936,9196.759,11946.900,0.261,787.475,"","",4.828,15941.812,25.600,24110.016,739.949,44.094
4110,880080,625801,6182.451,45.955,"","","","",22.183,15812.826,14.564,24151.129,171.074,58.104
3466,1007310,727585,1563.832,88.910,0.003,"","","",0.306,14904.307,104.595,24423.896,533.096,49.652
2845,1821581,829369,12993.142,7062.210,"",4741.740,"","",93.093,16631.785,103.143,24331.113,310.574,80.846
8476,1312662,-61240,5009.403,4469.400,986.409,1762.710,249.253,465.859,60.637,18186.348,1106.457,24682.125,1517.338,60.155
7504,854634,91436,6925.626,3979.160,717.659,474.302,60.974,1278.802,19.370,13162.750,699.209,23807.115,664.213,177.966
10490,1058202,-417483,8178.786,7657.660,3264.698,"","",4064.702,15.438,15938.185,5416.990,22858.893,3167.141,150.583
12549,1465338,-1129970,3.796,11.548,1.474,"","",0.750,0.188,4547.718,396.507,23575.453,4147.303,113.961
12002,91256,-799173,668.857,"","","","",243.354,1.433,8649.646,1415.959,22953.756,2110.915,75.873
3791,930972,676693,5430.094,152.548,0.031,"","","",5.896,22305.703,8.340,24066.496,315.730,73.694
4797,-2173435,498571,1867.594,"","","","","",16.160,15860.494,198.355,24614.580,343.963,86.033
5587,1185432,396787,11428.956,6054.710,"","","","",39.456,15789.690,226.349,24289.008,519.731,65.020
9219,574729,-188470,4579.760,3632.650,1293.876,"","",2032.195,8.412,11700.199,3970.357,24672.398,10332.586,128.620
6853,498391,193220,7917.995,826.623,1.356,"","","",67.976,17031.297,75.165,24355.367,677.563,36.880
5231,472945,447679,6561.958,81.807,1.045,"","","",1.348,20066.854,12.316,24276.623,687.790,58.970
8501,-2071651,-86686,202.851,"","","","","","",15334.930,23.878,23855.879,178.305,67.612
3622,803743,702139,1040.383,7.983,"","","","",9.415,10439.744,236.413,24143.412,337.083,79.623
11056,142148,-544713,3734.528,319.415,144.185,"","",2186.793,"",11308.881,4212.657,23565.785,7347.956,76.470
8450,651067,-61240,7285.253,1707.940,141.831,"","",1275.533,0.948,13895.521,663.293,24188.930,1794.565,99.727
11404,981864,-621051,3214.576,780.299,199.241,"","",476.770,1.845,23519.842,2864.784,24356.262,6070.175,42.246
12367,1287216,-951849,10.421,"","","","",1.888,0.004,4850.941,53.347,24509.074,734.936,113.833
11260,-214096,-595605,618.894,"","","","",30.150,"",4156.198,29.213,23403.447,470.072,61.180
11094,1109094,-544713,4662.626,535.965,84.103,"","",2481.820,1.275,12987.078,5757.403,25317.338,13529.572,545.995
7812,625621,40544,6749.270,2004.250,41.489,"","","",59.223,21073.465,329.421,23835.146,1348.095,49.938
2253,1897919,931152,5978.001,5671.440,"",1206.560,1.471,"",3.785,7946.189,26.500,23853.943,353.021,55.206
7967,549283,15098,6536.304,1564.700,57.733,"","",638.089,21.948,20524.395,608.453,23662.168,465.866,67.439
9387,1083648,-213916,2931.889,1301.800,42.910,"","",114.971,5.772,6525.353,66.503,24473.996,246.195,118.939
9505,371161,-239362,1777.158,84.850,5.130,"","",292.166,0.604,8786.425,267.941,23949.711,1115.696,95.871
9550,1516229,-239362,4257.782,1225.180,350.304,1192.140,649.373,1991.169,46.326,15379.805,7620.137,25356.107,14167.596,117.647
9399,1389000,-213916,5242.558,2941.650,1174.430,1248.880,376.671,2644.989,49.328,18309.836,4752.870,24325.191,7434.102,73.230
10956,549283,-519267,6756.168,"","","","",5175.299,0.786,8890.341,5271.919,23387.213,14680.688,114.064
8965,1745243,-137578,1253.107,"","","","",301.413,23.421,4283.067,476.649,23769.354,2245.545,69.611
4755,981864,524017,9064.803,418.516,"","","","",9.640,21042.754,44.125,24474.908,204.513,136.089
12170,472945,-850065,6951.336,2862.190,1988.061,"","",3868.191,62.261,13848.729,4598.942,25211.645,5545.903,232.117
11555,116702,-671943,1693.189,"","","","",407.307,1.785,11646.783,2174.284,25881.463,5249.723,117.039
7183,778297,142328,6476.819,2395.610,0.171,"","","",14.087,15311.403,16.627,24895.859,132.143,80.201
11685,1109094,-697389,3621.064,999.191,469.905,"","",2213.211,3.513,13311.844,6719.627,25214.777,8266.313,140.695
10967,829189,-519267,8235.003,2993.750,1504.916,"","",5954.925,16.447,10609.377,5675.035,25274.199,18259.316,156.984
9547,1439892,-239362,5905.083,2740.990,1103.897,892.941,430.964,3563.218,31.262,17556.996,7740.325,25081.783,10979.796,25.219
5726,574729,371341,6184.447,271.313,0.230,"","","",17.548,14793.143,100.552,23597.756,1570.918,42.819
4578,549283,549463,8385.943,37.125,"","","","",3.135,25861.014,2585.077,25092.973,2599.556,87.268
3623,829189,702139,1383.592,7.983,"","","","",9.830,9664.514,122.254,24756.039,214.398,77.342
3994,-2173435,625801,239.280,"","","","","",2.428,3764.916,24.866,24044.312,250.733,53.900
5581,1032756,396787,10602.637,1909.350,"","","","",304.267,18399.748,313.570,24900.207,929.492,65.406
9673,981864,-264808,6019.120,1072.300,144.154,"","",1172.005,13.092,20358.168,1215.822,24694.473,1193.236,123.030
6393,1058202,269558,12669.185,6917.080,"","","","",447.175,13919.109,351.512,25182.832,785.744,59.016
11313,1134540,-595605,2915.983,140.706,12.998,"","",1828.965,5.054,19966.441,3993.312,26344.244,13761.209,253.551
11571,523837,-671943,3332.487,947.873,390.174,"","",1605.269,5.441,13598.146,5224.961,23374.914,9180.015,110.128
9680,1159986,-264808,4683.862,5810.550,1680.835,1518.000,181.552,833.373,26.518,16462.721,1960.271,25296.600,2591.961,145.027
8292,676513,-35794,5130.146,3118.270,686.453,89.572,14.965,353.732,27.073,13698.705,39.470,24782.555,105.729,185.885
9817,981864,-290254,6765.159,959.331,168.347,"","",2352.180,6.274,15403.271,1352.968,25047.344,3206.219,302.230
7028,880080,167774,11403.403,7653.270,909.539,247.593,46.921,"",183.710,17457.268,62.787,24948.623,255.361,137.203
