"point_id","x","y","total_1860","total_1830","slaves_1830","total_1790","slaves_1790","slaves_1860","free_blacks_1860","total_1970","black_1970","total_1910","black_1910","total_2010","black_2010","jail_2010","jail_black_2010"
8019,-2198881,-10348,185.040,"","","","","",0.006,55224.738,1407.578,2300.040,8.956,135798.250,3171.625,413.470,40.023
6254,1643459,295003,10702.750,10059.000,5604.000,10422.000,5287.000,5809.721,713.999,35771.555,8068.405,14108.268,5355.800,130277.125,76159.742,390.864,309.088
10134,-1435502,-366591,24.652,"","","","","",0.032,3961.715,142.176,494.966,3.746,126696.234,7074.699,318.794,54.643
3170,2050595,778477,20421.512,15239.000,"",8296.000,"","",138.418,70871.133,1012.773,45509.945,783.214,138031.234,2625.907,503.110,34.748
5099,1312662,473125,15980.973,8896.000,"",441.000,7.000,"",133.874,135444.312,4453.691,43586.129,639.629,139883.406,6431.202,391.608,136.661
7012,472945,167774,7224.952,1911.000,342.000,"","",678.941,19.065,90621.742,2079.541,13235.865,672.765,138202.047,14380.653,188.230,108.539
4766,1261770,524017,12059.036,7354.000,"","","","",31.469,164573.719,11038.498,20756.402,81.820,142975.594,17386.973,305.510,182.109
311,-1588178,1312842,1.789,"","","","","",0.004,63292.289,95.655,17947.773,148.982,138725.781,2574.054,389.849,7.836
3657,1923365,702139,18574.383,16859.000,1.000,12247.000,109.000,"",207.052,106252.859,2737.535,34674.977,277.057,141326.875,10354.632,431.075,431.443
4119,1312662,625801,20658.775,4792.000,"",33.000,1.000,"",123.472,147224.594,6968.001,80286.961,354.607,142224.594,19054.039,435.591,338.798
3793,981864,676693,7005.250,153.000,"","","","",7.347,184110.625,28624.395,11535.923,10.367,145591.141,51805.781,330.288,331.447
5673,-773907,371341,19.878,"","","","","",0.019,42557.879,187.237,2398.492,3.132,137392.906,2128.134,292.358,19.095
3818,1821581,676693,15195.090,15387.000,"",10559.000,435.000,"",483.381,91346.312,3108.412,26375.438,709.004,141646.828,11489.083,204.858,62.469
4786,1770689,524017,20135.604,14463.000,160.000,9438.000,844.000,2.691,1141.751,73276.656,3061.904,27283.189,1443.616,141220.484,7056.688,357.716,77.051
6424,-2249773,244112,1259.601,"","","","","",8.153,41409.566,265.545,8746.746,28.093,140174.938,2065.540,295.459,23.556
9931,320269,-315700,1727.080,135.000,25.000,"","",327.035,"",58485.082,2256.254,6709.198,2058.748,139636.422,39897.949,373.676,303.734
7331,498391,116882,9579.255,1882.000,153.000,"","",182.851,52.075,94546.164,410.582,20132.607,931.513,140732.000,2626.828,209.206,18.932
12370,1363554,-951849,244.358,29.000,8.000,"","",46.165,0.162,49366.020,6127.849,5711.507,1104.720,138478.344,14850.502,634.210,172.904
10231,1032756,-366591,6466.780,2174.000,399.000,"","",1435.609,6.335,30192.168,3182.045,11605.802,3028.577,141308.719,61758.977,1062.552,750.399
12301,1490783,-900957,18.509,27.000,24.000,"","",3.664,0.026,66672.961,8905.080,919.696,270.611,143248.797,18744.461,598.159,294.820
11776,1109094,-722835,5703.496,1207.000,589.000,"","",3693.015,50.516,76175.133,23359.725,11088.242,7842.562,140764.922,59136.293,668.424,717.927
793,-1766299,1185612,10.620,"","","","","",0.009,51218.527,1412.709,2215.379,8.041,139436.219,3431.076,593.689,81.745
4783,1694351,524017,23379.654,14971.000,2.000,3342.000,5.000,"",44.718,78551.953,165.364,38188.770,73.537,142452.531,5078.580,782.200,121.508
12514,1567121,-1079078,7.673,28.000,24.000,"","",0.607,0.038,2446.902,482.572,341.676,136.008,141295.719,21928.816,479.360,195.919
7864,-2071651,15098,79.372,"","","","","",0.394,13166.714,196.806,1141.208,11.165,143260.375,7737.102,503.646,78.604
10604,778297,-442929,4046.719,2119.000,744.000,"","",1769.567,14.652,92659.078,24109.691,8826.062,3530.870,140713.281,52422.633,646.240,457.351
101,-1995313,1414626,150.178,"","","","","",1.143,42242.551,601.090,7383.798,17.903,143252.969,7814.116,302.404,78.581
5724,523837,371341,8882.563,77.000,"","","","",7.926,166104.453,13606.737,13205.360,61.132,145999.250,27821.004,444.139,285.430
11172,218485,-570159,2974.550,277.000,111.000,"","",1904.437,9.236,122944.211,21417.779,7402.393,5408.064,144076.156,55873.781,1423.583,841.055
8944,1210878,-137578,4741.825,2079.000,221.000,507.000,39.000,703.451,40.946,89274.797,11711.104,17619.660,2679.430,141123.953,14637.959,345.071,161.270
4932,1261770,498571,16205.576,8076.000,"","","","",39.714,186718.859,22889.432,100780.828,2022.024,149843.703,26411.059,349.652,270.172
2554,1974257,880261,31767.805,11439.000,"",8067.000,13.000,"",61.960,113145.984,423.848,81604.625,50.289,146528.469,5672.845,305.977,64.272
10481,829189,-417483,2802.539,1848.000,463.000,"","",646.642,4.645,187006.578,77130.695,20615.127,8413.065,150133.656,95828.227,460.956,496.824
12183,1363554,-850065,834.957,"","","","",472.292,0.078,12272.083,2433.226,3405.406,1791.307,142059.094,6770.064,912.915,122.192
9102,1389000,-163024,4525.433,5273.000,1860.000,2093.000,302.000,978.216,25.302,35115.109,5799.544,13130.359,3801.946,143482.828,18933.832,242.056,146.119
5942,-2173435,320449,1463.952,"","","","","",19.920,38417.539,504.794,8128.890,48.027,143666.531,8091.107,424.231,73.259
4949,1694351,498571,22658.777,14663.000,2.000,6307.000,19.000,"",220.184,98987.328,2864.857,33769.980,649.576,148340.359,9015.207,533.729,160.398
6053,651067,320449,3663.148,318.000,"","","","",12.019,107588.484,8131.438,12978.090,237.882,147651.219,22814.766,240.155,197.772
3941,549283,651247,7533.010,14.000,"","","","",8.076,93558.758,782.833,10479.340,6.057,147324.891,11760.084,303.872,231.745
5452,-2249773,396787,1288.085,"","","","","",10.039,70063.898,3555.558,6685.538,26.981,147513.328,11136.080,386.647,83.953
4745,701959,524017,359.350,2.000,"","","","",0.537,237501.469,188428.844,2411.051,27.668,145678.656,79092.086,391.890,651.687
4423,676513,574909,1943.720,8.000,"","","","",0.958,148711.656,19480.332,5861.731,52.274,154780.312,35006.055,206.028,292.969
12152,14918,-850065,1406.404,"","","","",497.305,0.106,6192.403,1464.118,5503.756,1993.583,137697.359,20590.902,438.731,187.053
5220,193040,447679,3938.209,"","","","","",3.729,76909.312,1435.101,8604.728,98.124,147158.750,9181.670,295.310,107.283
11787,1389000,-722835,793.704,393.000,174.000,"","",273.007,20.713,14741.436,2390.986,3759.918,1613.043,142016.781,10471.626,741.060,164.427
6391,1007310,269558,17487.592,13087.000,"","","","",425.044,54002.918,1048.496,17213.857,561.502,149397.109,5999.405,308.444,31.004
10363,1083648,-392037,8472.411,5250.000,1267.000,"","",3434.134,21.597,30794.754,8630.629,18108.551,9052.210,151695.000,70833.359,1180.977,770.660
5430,1363554,422233,17764.162,9996.000,3.000,1893.000,18.000,"",179.440,206927.531,11944.752,79484.055,1241.872,155036.266,13436.014,395.616,210.300
7219,1694351,142328,6694.825,6502.000,3330.000,6379.000,3450.000,3062.099,768.100,72647.328,11635.178,11542.648,6513.859,151576.797,47978.438,810.841,568.509
2657,243931,854815,3195.822,5.000,"","","","",3.050,86425.992,274.227,14025.060,33.432,151229.062,6278.125,236.998,28.707
1526,-2122543,1032936,290.108,"","","","","",0.061,95724.977,437.491,1871.230,0.720,153625.656,3233.742,213.601,33.452
9557,-1969867,-264808,16.574,"","","","","",0.031,55934.387,1923.263,841.174,9.330,153021.828,6222.749,305.080,49.754
10234,1109094,-366591,9304.336,7203.000,1936.000,"","",4183.005,25.203,29045.781,7497.062,16599.117,7917.769,153138.031,73035.047,996.761,590.600
9470,-519447,-239362,"","","","","","","",117663.211,6615.563,10698.083,127.704,154857.375,15000.729,804.705,239.480
7330,472945,116882,5668.435,1561.000,250.000,"","",410.849,14.578,64139.219,40.682,16360.920,882.237,156595.359,1917.299,257.244,8.373
5931,1668905,345895,5280.431,6410.000,2316.000,3523.000,1562.000,1565.649,1087.552,81766.219,13029.104,8147.286,2900.876,156214.750,16678.838,401.080,117.249
4914,803743,498571,11720.765,36.000,"","","","",78.463,176765.219,18659.320,70150.945,666.940,155861.359,29086.385,492.624,414.847
9306,-977475,-213916,767.339,"","","","","",0.788,27460.855,496.828,5049.738,66.528,153762.656,6253.424,919.531,129.708
10761,-1410056,-493821,78.681,"","","","","",0.255,50197.230,1209.210,620.788,8.026,156663.734,5447.427,359.308,30.102
7720,-1715407,40544,145.195,"","","","","",0.006,2264.891,14.207,102.539,0.370,147123.906,15436.200,482.846,149.012
8480,1414446,-61240,6837.852,5864.000,822.000,2786.000,279.000,1185.762,96.110,125615.359,20596.074,12680.184,1763.535,158115.047,36761.418,388.155,236.258
12013,371161,-799173,5817.230,578.000,237.000,"","",2882.889,167.640,87320.094,18087.551,20186.430,7060.783,154595.031,42714.062,852.026,552.139
8784,1083648,-112132,7822.866,5161.000,627.000,875.000,49.000,789.114,132.858,150196.719,21743.404,54957.539,9097.691,157992.469,23732.230,606.380,303.144
4764,1210878,524017,13102.884,6106.000,"","","","",30.940,88899.219,2737.416,20154.135,76.751,159571.344,19793.322,292.085,141.602
3978,1796135,651247,27848.633,13590.000,"",4436.000,277.000,"",1006.421,72361.273,5352.808,34306.727,911.589,159892.578,23228.572,317.856,195.168
10362,1058202,-392037,7406.023,3682.000,815.000,"","",2397.708,6.833,19240.914,3147.953,14410.571,5718.971,157791.016,55266.688,828.301,539.485
7499,727405,91436,21003.006,3053.000,58.000,7.000,1.000,157.953,140.824,161952.062,10252.882,79461.141,6804.192,160579.328,16965.082,901.669,363.018
8615,829189,-86686,10494.356,7531.000,2696.000,264.000,46.000,3741.285,92.723,60639.074,1921.226,13713.319,3221.901,156266.094,20697.643,928.060,304.956
9792,345715,-290254,5525.768,136.000,25.000,"","",1450.375,7.000,139391.578,24434.865,66528.414,23751.385,158363.234,51875.367,563.574,386.288
9841,-1969867,-315700,9.921,"","","","","",0.018,186117.719,3753.007,503.540,5.585,163645.688,6770.616,326.260,54.134
4133,1668905,625801,22647.316,3853.000,"",355.000,1.000,"",78.862,181005.375,1034.335,188593.062,627.894,163828.594,6545.556,957.254,414.274
11911,-35974,-773727,1326.917,"","","","",459.341,"",47168.277,6781.592,7669.743,3563.817,158438.906,18230.801,538.617,310.237
7538,1719797,91436,7469.801,8292.000,3303.000,6286.000,2341.000,2966.531,980.787,122559.172,47567.312,26035.010,15552.154,162999.969,75809.719,1795.509,1599.412
12428,1312662,-1002740,41.526,9.000,2.000,"","",7.890,0.028,157153.766,32324.984,5262.097,1299.843,164990.203,53237.539,811.382,1009.551
11546,-112312,-671943,1460.285,"","","","",564.628,2.107,111287.328,17567.270,37471.168,8715.142,161519.359,28849.895,819.067,436.581
9271,-1868083,-213916,71.687,"","","","","",0.133,39344.336,1200.603,1196.523,17.864,161267.078,5209.710,381.913,34.805
3332,2025149,753031,39705.320,19912.000,"",13567.000,9.000,"",265.968,119284.273,760.627,45519.480,350.913,163896.812,6234.470,536.526,124.266
6575,1592567,244112,8717.297,11015.000,5577.000,7599.000,3638.000,3947.327,320.898,35584.645,4928.991,13153.663,3642.409,160439.734,30296.559,987.719,563.054
8795,1363554,-112132,6842.548,5640.000,1615.000,2303.000,315.000,2044.528,59.035,39212.922,5087.103,16192.712,4342.495,160635.594,15340.659,430.964,117.205
4599,1210878,549463,13203.854,6188.000,"","","","",21.979,141884.547,526.753,18464.711,110.691,167064.938,6164.042,324.652,76.259
6751,-2097097,193220,92.659,"","","","","",0.060,36210.500,484.413,1895.772,12.116,163083.500,14228.352,427.578,118.589
4293,1668905,600355,14766.961,3853.000,"",355.000,1.000,"",79.466,209102.938,1033.699,90055.195,220.805,170864.641,7817.282,571.603,146.580
8949,1338108,-137578,6451.344,4589.000,1093.000,1883.000,188.000,1670.863,76.919,118711.000,14184.252,22064.059,5261.462,167930.203,33485.227,497.887,282.299
3166,1948811,778477,21437.014,12804.000,"",9103.000,"","",79.145,144350.484,1991.354,40487.039,96.665,167713.641,11869.100,365.807,98.829
8321,1414446,-35794,8029.830,5837.000,908.000,2640.000,238.000,1261.129,187.475,66078.477,7827.194,16066.328,3280.894,167112.797,36316.727,528.102,229.769
2998,1770689,803923,24108.375,14727.000,1.000,5073.000,220.000,"",290.148,169879.734,3193.938,79774.188,280.791,169634.859,18119.139,504.272,287.161
4756,1007310,524017,8675.436,419.000,"","","","",26.433,96370.477,1971.952,17137.221,26.674,169315.031,21657.277,240.867,118.053
4621,1770689,549463,18569.832,14338.000,233.000,9442.000,1027.000,4.944,904.359,98722.094,1890.122,26696.324,765.399,169931.797,6489.394,181.686,31.993
10812,-112312,-493821,1345.809,"","","","",80.801,"",13862.705,751.130,8308.376,578.599,160433.047,8824.321,345.901,61.741
9246,1261770,-188470,6619.860,5201.000,1212.000,2164.000,213.000,2026.363,34.920,106649.102,25663.840,25470.439,8059.358,167145.969,45577.879,691.483,448.359
4929,1185432,498571,13698.706,4235.000,"","","","",29.155,106020.000,2746.719,17983.570,64.240,171259.781,16671.527,287.466,132.155
12208,-214096,-875511,1608.858,"","","","",267.006,0.889,29532.160,950.694,5811.473,875.241,160087.875,13458.513,562.205,186.423
12070,-163204,-824619,1271.446,"","","","",536.996,0.213,19146.049,1231.978,6960.483,1937.705,159966.297,12580.515,487.205,172.825
10871,1389000,-493821,27085.162,11201.000,6559.000,7039.000,4356.000,11572.527,737.705,150073.781,59486.469,73031.047,39306.508,169273.406,87182.938,1619.465,1617.642
12565,1439892,-1155416,3.699,11.000,1.000,"","",0.731,0.183,4534.059,378.792,380.833,56.695,168608.188,14165.264,813.450,188.371
2851,1974257,829369,30842.695,15517.000,"",11468.000,"","",70.467,117680.648,1557.274,93445.469,835.552,170692.938,4526.192,244.958,24.048
6089,1567121,320449,9994.646,10254.000,2808.000,7335.000,1758.000,2727.351,560.433,12063.701,2210.715,9948.834,2527.365,157176.188,13413.506,145.722,50.389
6712,981864,218666,13511.143,7635.000,1002.000,970.000,230.000,780.231,29.555,76893.047,390.054,25089.043,443.644,172619.797,5468.221,751.607,136.836
3756,-61420,676693,"","","","","","","",83032.008,171.305,19099.590,65.157,169081.781,8215.893,600.751,80.494
5616,-2224327,371341,1661.297,"","","","","",12.020,103351.172,6321.210,7610.757,48.969,173185.031,24176.242,361.660,204.694
10241,1287216,-366591,19071.334,10611.000,5599.000,2305.000,814.000,7272.601,457.238,136496.578,46026.793,54026.758,25687.445,174919.062,103121.227,1350.087,1051.908
11726,-163204,-722835,1137.056,"","","","",236.707,"",28094.105,3552.591,11147.116,1418.261,169772.938,55383.480,527.771,420.032
5448,1821581,422233,3211.343,3917.000,1.000,1841.000,26.000,"",52.859,125252.227,28992.260,19701.820,2954.698,178186.062,38187.281,1101.920,500.727
11125,-977475,-570159,195.833,"","","","",0.705,0.658,98244.055,3878.246,390.168,2.907,171715.234,14271.125,432.032,146.813
8903,167594,-137578,3026.787,218.000,17.000,"","",198.124,4.073,29199.496,30.001,9287.256,71.898,170988.031,3503.366,519.544,48.642
8666,-1918975,-112132,55.960,"","","","","",0.192,24106.715,1623.418,708.198,8.018,179116.500,27099.391,662.570,254.404
3940,523837,651247,14144.010,74.000,1.000,"","","",40.076,129141.672,2131.981,36010.340,149.057,176223.781,10170.877,363.479,200.428
3006,1974257,803923,26504.484,14193.000,"",10375.000,"","",79.352,111997.461,1216.536,67167.438,446.208,179879.344,5081.494,290.444,29.823
